タイトル,URL,サムネイルファイル名,作成物
ハギレ活用に向いている変わった作り方でも定番の形　三角が底に！？　長財布もOKのミニサイズ　トートの作り方　mini tote bag sewing  ステッチもかわいい！　初心者さんもみてね😄,https://www.youtube.com/watch?v=A0epax7XcQs,A0epax7XcQs.jpg,
細長いはぎれでOK❗️ 簡単すぐできるから 初心者さんもみてね😄　ミニキーホルダーポーチの作り方　sewing mini bag  金具は１００円ショップ、縫い付けるスナップボタンでも🙆‍♀️,https://www.youtube.com/watch?v=nS1vreDTLAo,nS1vreDTLAo.jpg,
使いやすさ老若男女問わず保証⭐️ 見た目普通すぎでもちょいクセのある作り方かも😅　簡単サコッシュバッグの作り方　マチ４㎝　sewing crossbody bag  🔰初めてさんみてね！,https://www.youtube.com/watch?v=SrMwhl62mpw,SrMwhl62mpw.jpg,
使いやすさ１２０%  直線縫いでバケツ型ならこう✌️ 簡単トートバッグの作り方　肩かけOK tote bag sewing tutorial マグネットボタンは100円ショップ！,https://www.youtube.com/watch?v=s6dpf4QPUqM,s6dpf4QPUqM.jpg,
すぐ使おう😆　バッグの持ち手に巻き付けもあり！　シンプルな丸底水筒（ペットボトル）カバーの作り方　裏地付き　ラミネートジェルもみてね😳　how to sew a pet bottle cover,https://www.youtube.com/watch?v=25q_ePrAxos,25q_ePrAxos.jpg,
カーブがかわいい❤️ トートバッグの作り方（ラウンド別マチ）tote bag sewing  tutorial 肩かけOK  そこそこ大きいのでマザーズバッグ的にも😄　カーブもこれくらになら大丈夫,https://www.youtube.com/watch?v=kUlOnBmUSf0,kUlOnBmUSf0.jpg,
憧れの丸に挑戦！　持ち手付きバニティポーチの作り方　化粧ポーチや小物入れとして使いやすい❤️ フリースファスナー使用がポイント　zipper makeup bag sewing,https://www.youtube.com/watch?v=B_ivcs4T4mc,B_ivcs4T4mc.jpg,
ぐるりファスナーも簡単😄 ソーイングセットにアレンジしてみたくなる形マルチポーチの作り方　 zipper pouch tutorial ポケットアレンジで通帳、御朱印帳、タブレットやスイッチも入る！,https://www.youtube.com/watch?v=hwSaSxwsOAY,hwSaSxwsOAY.jpg,
この形ならファスナー付きも簡単😄　トートバッグの作り方　tote bag tutorial  しっかりと袋口が閉じるのがいい　ファスナー３０㎝使用　お着替え袋的にもいいかも！,https://www.youtube.com/watch?v=YlENwTRBNEw,YlENwTRBNEw.jpg,
Dカンつけてスマホショルダー使いできる優秀な形　型紙なしふた付きポーチの作り方　sewing tutorial for beginner ふっくら丸いシルエット　ポケットなしが簡単　初心者向け,https://www.youtube.com/watch?v=h7T6lWOW2GY,h7T6lWOW2GY.jpg,
楽しくて、夢中になりそう！長さを自由に決められるファスナー使ってみた😄　型紙なしでシェル型ポーチ作ったよ（作り方）両開きオススメ　half  moon pouch sewing アクシデントもあり,https://www.youtube.com/watch?v=iTH9FH5tSV4,iTH9FH5tSV4.jpg,
肩かけできてファスナー２０㎝ポケットがいい！　マチに特徴アリ　大きめトートバッグの作り方tote bag tutorial 簡単なので初心者さんでも大丈夫🙆‍♀️ エコバッグ的にも使えるよ,https://www.youtube.com/watch?v=W7CCi4Jmu2M,W7CCi4Jmu2M.jpg,
かわいいと評判！　ミニドラムバッグの作り方😄　ボストンバッグともいう？　ポーチ的にも使えますよ！　mini round bag sewing  ファスナー２０㎝使用　ジグザグミシン仕上げ,https://www.youtube.com/watch?v=nE_BQsgv4kQ,nE_BQsgv4kQ.jpg,
この方法も覚えておきたい！筒状に作ると…三角マチが底にくる😆　簡単だから初心者さんもみてね　はぎれ活用にぴったりです　ミニトートバッグの作り方　mini tote bag easy sewing,https://www.youtube.com/watch?v=l7cBeXUEKMI,l7cBeXUEKMI.jpg,
型紙なしでも丸いシルエット✌️ ワンショルダーバッグの作り方（コンパクトサイズ）肩かけて長財布とスマホ入ります！　えくぼマチの作り方みてね😆　sewing  one handle bag,https://www.youtube.com/watch?v=XhbpRRJ-8tk,XhbpRRJ-8tk.jpg,
便利さ最高傑作😆　コインケース的にも使える！　ティッシュケース付きダブルファスナーミニポーチの作り方　zipper pouch sewing  ファスナー12cm使用 裏地なし　ラミネート生地,https://www.youtube.com/watch?v=sv6tYfh8ZyU,sv6tYfh8ZyU.jpg,
ぱっと見ボタンあるに気が付かない😆　内側にフラップ付き　ミニトートバッグの作り方　裏地付き見返しあり　tote bag sewing  お弁当バッグにもオススメサイズ！長財布とスマホは余裕で入ります,https://www.youtube.com/watch?v=u_L8n5vYMnY,u_L8n5vYMnY.jpg,
人気の形なのわかる！　ペットボトルが縦に😄　サイドポケット付きトートバッグの作り方　tote bag sewing ※四角く縫うのを頑張ればマチを作らなくていいからある意味ラク　裏布付き・マチあり,https://www.youtube.com/watch?v=vv30HA4Db30,vv30HA4Db30.jpg,
単なるシンプルポーチじゃない😄　後ろに（背面）ファスナーポケットもある😆　ポケット＆ふた付きポーチの作り方　sewing pouch  ※お薬手帳や母子手帳、通帳ケースとしても使えます！,https://www.youtube.com/watch?v=w6N_2i9K8ME,w6N_2i9K8ME.jpg,
こだわりどころは真っ直ぐ！　男女で使えるおしゃれな形✌️  簡単ワンハンドルトートバッグ作り方　tote bag sewing ※マグネットボタンの付け方を詳しく説明しています😄　初心者さんもOK,https://www.youtube.com/watch?v=bqJkQE4pKG0,bqJkQE4pKG0.jpg,
筒から作るのおもしろい！サイドに縫い目がないのがいい😆　トートバッグの作り方　sewing tote bag  初心者さんでも作るますよ！　ハギレ活用にも😄,https://www.youtube.com/watch?v=Tt12EG3DgLg,Tt12EG3DgLg.jpg,
難しそうに見えて初心者さんもOKな簡単さ！　 ミニトート的バッグの作り方　あおりバッグ的でポケットもある優れもの😆　※バネ口でもひもでもお好きな方でどうぞ　mini tote bag sewing,https://www.youtube.com/watch?v=2s2BJQcquMU,2s2BJQcquMU.jpg,
初心者さんもOKな直線縫い🙌　作りやすさ満点😆　バッグインバッグの作り方　How to sew a bag-in-bag 四角くはしなくても大丈夫です！,https://www.youtube.com/watch?v=9I2w1LkiFAI,9I2w1LkiFAI.jpg,
マチまで一気で簡単😆　仕切り付きミニトートバッグの作り方　バッグインバッグとしても使えます♪ mini tote bag sewing  初心者さんもOK！　ボタンはお好み！,https://www.youtube.com/watch?v=hGslMj41Hd4,hGslMj41Hd4.jpg,
作りやすい布バージョン　オススメ度大😄　インスタで人気　簡単コインスルーお財布（ポーチ）の作り方　How to sew a coin purse  ファスナー12cm使用　お札と小銭が自動的に別々に,https://www.youtube.com/watch?v=XxzAXXg4X9A,XxzAXXg4X9A.jpg,
くりぬきポケット便利😆　流行ってますよね！　スマホバッグ（ショルダー）の作り方　sewing crossbody phone bagポケットないとすごく簡単　ファスナー12cm使用,https://www.youtube.com/watch?v=4Q_Apl-ucXw,4Q_Apl-ucXw.jpg,
正方形５枚を直線縫い！　裏は普通にしました😅　トートバッグの作り方　肩かけOK tote bag tutorial  ※初心者さんもチャレンジしてみてね！　前後でメインの布を変えても楽しそう😆,https://www.youtube.com/watch?v=fX6MZSsMC6Q,fX6MZSsMC6Q.jpg,
手品みたい😄インスタで人気　裏地なしラミネートで簡単　流行りのコインスルー財布の作り方　How to sew a convenient coin purse 小銭とお札が自動的に分かれるのにびっくり,https://www.youtube.com/watch?v=xgWcSRTzIV0,xgWcSRTzIV0.jpg,
衣替えや旅行、布保管にも！　こんな形もあったんだ😆　とっても便利で簡単　大人のお着替え袋の作り方　※とりあえずのポーチアレンジ　packing cube sewing 布１m使うので布消費にも✌️,https://www.youtube.com/watch?v=qPTjrlcwbMI,qPTjrlcwbMI.jpg,
お出かけで活躍😄おしゃれにみえるよ　ぎゅっとしなくてもOK  丸底トートバッグの作り方　肩かけ可　tote bag tutorial  ※大きな丸は縫いやすい！バッグ底なら多少歪んでも気にならない,https://www.youtube.com/watch?v=zzR9hXtJi40,zzR9hXtJi40.jpg,
えー😆簡単便利がいい！　たて使いできるポーチの作り方　通帳やお薬手帳や母子手帳入れにお使いくださいね！　※とりあえずのポーチ横型アレンジタイプ　sewing tutorial  ファスナなしです,https://www.youtube.com/watch?v=EpRG42cfwtk,EpRG42cfwtk.jpg,
間がポケットに😄　あおりバッグ的　巾着袋付き　簡単ミニトートの作り方　mini tote sewing はぎれ活用にも　※スエード調はすべらなかった😅　ポーチ的に使えてプレゼントにもいいサイズ感！,https://www.youtube.com/watch?v=7gn0d1ZB6sw,7gn0d1ZB6sw.jpg,
いいじゃない🙌　丸い筒状ポーチの作り方（横向き）zipper pouch tutorial ファスナー２０㎝使用　これは成功しました😆　※ファスナー長さを短くしてもいいかも😄　ペンケースにも！,https://www.youtube.com/watch?v=Ayns1c0hNNU,Ayns1c0hNNU.jpg,
この形も実はカンタン！　初心者さんもみてね😆　ふた付きポーチの作り方　スナップボタンでもマジックテープでもOK  ※ファスナーなしです　 How to sew a twin pouch,https://www.youtube.com/watch?v=A-UUvXibLH4,A-UUvXibLH4.jpg,
毎日持ちたくなるバッグ完成！作りやすい丸にチャレンジ😆　バケツ型丸底バッグの作り方　hand(tote)bag tutorial ※コンパスとマグネットボタンは100円ショップ✌️ 付け方もみてね,https://www.youtube.com/watch?v=Yku_kNB1TJg,Yku_kNB1TJg.jpg,
バッグ型がいいでしょ😆　ほぼ正方形になる！　小さめバッグ型ポーチの作り方　マチまで一気に作れます😄　ファスナー12cm  zipper bag tutorial,https://www.youtube.com/watch?v=HWqlBYUo1PY,HWqlBYUo1PY.jpg,
人気でちゃうかも😆　ボックス型バッグの作り方　ファスナーポケット付きだよ✌️ carry bag tutorial 中までキレイ仕上げ　ちょっと難しいかも😅　ファスナー12cmと４０㎝使用,https://www.youtube.com/watch?v=pyl_Ccxnie0,pyl_Ccxnie0.jpg,
毎日使いもOK🙆‍♀️ 少しのアレンジでちょっと違う！　ふた付きひっぱるタイプです　トートバッグの作り方　tote bag tutorial ※ひっぱらないと横長,https://www.youtube.com/watch?v=LJmpW5lKcLU,LJmpW5lKcLU.jpg,
できばえにテンションあがます！　売り物級になる😆　くりぬきファスナーポケット付きポーチの作り方　zipper pouch tutorial  ファスナー２０㎝使用　ポケットは１２㎝,https://www.youtube.com/watch?v=b4S6RVtWISQ,b4S6RVtWISQ.jpg,
なんで早く作らなかったのかしらと思うほど😆　男女問わずみんなが好きなシンプルトート　ファスナー２０㎝ポケット付きトートバッグの作り方　意外に簡単くりぬきタイプ！tote bag tutorial,https://www.youtube.com/watch?v=3iwNG_9OnAM,3iwNG_9OnAM.jpg,
持ち手がないと折り紙の風船みたい　だいぶナナメりました😅　できあがりを比べてね　ミニミニボストンポーチバッグの作り方　mini zipper bag diy ファスナー12cm使用,https://www.youtube.com/watch?v=QDQ2XqA5YIM,QDQ2XqA5YIM.jpg,
かわいいし量産しやすいし😆　肩かけするとしずく型！　簡単ワンハンドルバッグの作り方　ショルダーバッグ使いするとかわいいです　shoulder bag  sewing  tutorial,https://www.youtube.com/watch?v=CtR_B4ionuk,CtR_B4ionuk.jpg,
化粧ポーチにもいいかも！　わりと簡単　よこ長バッグ的ポーチの作り方　※上下のマチを一緒に！zipper pouch tutorial ファスナー２０㎝使用　持ち手はあと縫いでもOK🙆‍♀️,https://www.youtube.com/watch?v=Fpz8735xWDA,Fpz8735xWDA.jpg,
使いやすさ百点満点💯　たてファスナーポケットついているだけで便利さアップしすぎ😆　トート使いもできる巾着バッグの作り方　tote bag tutorial ファスナー12cm使用,https://www.youtube.com/watch?v=-rBkM8PQq6E,-rBkM8PQq6E.jpg,
持ち手の形までかわいい❣️ ボックスタイプの四角いバッグの作り方　zipper bag tutorial 持ち手を付けずにポーチ使いしてもOK  ※縫い代が見えない中キレイ仕上げ　ファスナー３０㎝使用,https://www.youtube.com/watch?v=C74KPZocqGY,C74KPZocqGY.jpg,
じゅうぶんな大きさ😆　ポーチ使いもOK  簡単でオススメ度大🙌　バッグ型移動ポケットの作り方　タオルハンカチ＆ポケットティッシュ入ります  ※ 持ち手は最後でなくても作れます　tote bag,https://www.youtube.com/watch?v=WA2xS1fjnhQ,WA2xS1fjnhQ.jpg,
巾着と一体型😁　あおりバッグという？　小ぶりなトートバッグの作り方　tote bag tutorial ※わりと簡単でした！　底スッキリ仕上げ　サイドは四ヶ所ポケット的です,https://www.youtube.com/watch?v=O-oldQQrJtM,O-oldQQrJtM.jpg,
